RespondentId,Satellite,ExternalId,Email,DateTime,CardData,Q1. Your enrollment at UTEP is which of the following:,Q2. Are you employed?,Q3. You are consistently working under which of the following:,Q4. How many hours a week are you consistently working:,Q5. What is your age?,Q6_1:Hispanic/Latin,Q6_2:American Indian/Alaska Native,Q6_3:Asian,Q6_4:Black/African American,Q6_5:Native Hawaiian/Other Pacific Islander,Q6_6:White/Caucasian,Q6_7:Other,Q7_1:Female,Q7_2:Male,Q7_3:Transgender,Q7_4:Gender Variant/ Non-conforming,Q7_5:Other,Q7_6:Prefer not to answer,Q8_1:He/Him,Q8_2:She/Her,Q8_3:Them/They,Q8_4:Other:,Q8_5:Prefer not to answer,"Q9. The next question is about the total income of all the members of your household. This amount should include income from all sources, including salaries, wages, and all other income. What was the estimated total income for your household in 2019?",Q10. What is your academic level?,Q11_1:College of Business,Q11_2:College of Education,Q11_3:College of Engineering,Q11_4:College of Health Sciences,Q11_5:College of Liberal Arts,Q11_6:College of Science,Q11_7:School of Nursing,Q11_8:School of Pharmacy,Q11_9:Other:,Q12. Prior to COVID-19 stay at home orders did you commute to campus? If so what is your most common mode of transportation to get yourself to and from college?,"Q13. Thinking about your most common mode of travel, how reliable is it in getting you to/from college?",Q14. Do you live alone?,Q15. Do you have dependents?,Q16. [IF YOU ANSWER YES TO THE QUESTION ABOVE] How many persons depend on you?,Q17. Are you the head of the household?,Q18. What is your zipcode?,Q19. Where do you live? (Your current situation is under which of the following?),"Q20. In the past 12 months, have you had a permanent address?",Q21_1:Hotel or motel,Q21_2:Home or room of a friend or acquaintance,Q21_3:Home or room of a family member,Q21_4:Shelter,Q21_5:Transitional Living Center,"Q21_6:Public spaces like library, abandoned buildings, or a car",Q21_7:Other:,"Q22. Due to lack of permanent address or housing options, how frequently did you spend the night elsewhere in the past six months due to lack of permanent housing?",Q23. Do you know UTEP students who have experienced homelessness?,Q24_1:Supplemental Nutrition Assistance Program (SNAP)SNAP provides nutrition benefits to supplement the food budget of needy families so they can purchase healthy food and move towards self-sufficiency. (fns.usda.gov),"Q24_2:Temporary Assistance for Needy Families (TANF)A program that provides grant funds to states and territories to provide families with financial assistance and related support services. State-administered programs may include childcare assistance, job preparation, and work assistance. (benefits.gov)","Q24_3:Women Infant and Children (WIC)A program provides foods, health care referrals, and nutrition education for low-income women, infants, and children up to age five who are found to be at nutritional risk. (fns.usda.gov) ","Q24_4:MedicaidA health insurance program which provides coverage to eligible low-income adults, children, pregnant women, elderly, and people with disabilities. (medicaid.gov) ","Q24_5:Social Security Income (SSI)Monthly benefits to people with limited income and resources who are disabled, blind, or age 65 or older. (ssa.gov","Q24_6:Social Security- Disability BenefitsBenefits provided to individuals who are unable to work due to their medical condition, which is expected to last at least one year or result in death. (ssa.gov)","Q24_7:Military/ Veteran ServicesBenefits such as financial and other forms of assistance provided to veterans, their dependents, and survivors. (va.gov) ",Q24_8:Unemployment BenefitsFinancial support for individuals that lost their job and meet eligibility requirements. (twc.texas.gov) ,Q24_9:Other:,Q24_10:None of the above,Q25_1:Grants,Q25_2:Work Study,Q25_3:Loans,Q25_4:Emergency loan,Q25_5:Scholarship,Q25_6:Other:,Q25_7:None of the above,"Q26. 'The food that I bought just didn't last, and I didn't have money to get more.' Was that often, sometimes, or never true for you in the last 12 months?","Q27. 'I couldn't afford to eat balanced meals.' Was that often, sometimes, or never true for you in the last 12 months?","Q28. In the last 12 months, since (today's date), did you ever cut the size of your meals or skip meals because there was not enough money for food?","Q29. [IF YES TO THE ABOVE] How often did this happen--almost every month, some months but not every month, or in only 1 or 2 months?","Q30. In the last 12 months, did you ever eat less than you felt you should because there was not enough money for food?","Q31. In the past 12 months, were you ever hungry but didn't eat because there wasn't enough money for food?","Q32. Since COVID-19 in March 2020, has there been any personal or household change in the following? - Expenditures","Q33. Since COVID-19 in March 2020, has there been any personal or household change in the following? - Financial Income","Q34. Since COVID-19 in March 2020, has there been any personal or household change in the following? - Financial Aid","Q35. Since COVID-19 in March 2020, has there been any personal or household change in the following? - Debt",Q36_1:Lost a job,Q36_2:Had work hours cut,Q36_3:Visited a food bank/pantry to get food,Q36_4:Asked family or friends for food,Q36_5:Did not have enough money to pay rent,Q36_6:Asked family or friends to stay at their place,Q36_7:Increased consumption of alcohol or illegal drugs,Q36_8:Had difficulties getting health or medical care,Q36_9:Had difficulties getting vaccines,Q36_10:None of the above,Q37_1:Volunteered at a food bank/pantry or other community organization,Q37_2:Donated money to a food bank/pantry or other community organization,Q37_3:Gave money or food to struggling friends or family members,Q37_4:Had struggling friends or family members stay at my place,"Q37_5:Provided struggling friends or family members with information about available local community resources (food, shelter, etc)",Q37_6:Provided emotional support to struggling friends or family members,Q37_7:None of the above,"Q38. Since COVID-19 in March 2020, how often have you found it difficult to concentrate on your schoolwork because you are worried about paying for food, rent, or other basic necessities?",Q39. Is there anything else you would like to share with us that we did not ask?
87881426,utep,,,11/5/20 16:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881427,utep,,,11/5/20 16:55,,1,3,,,1,1,,,,,,,1,,,,,,,2,,,,2,2,,,3,,,,,,,4,3,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,,,,,,,0,1,1,2,,2,2,3,1,2,2,,,,,,,,,,10,,2,,,,6,,4,
87881433,utep,,,11/5/20 16:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881434,utep,,,11/5/20 16:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881441,utep,,,11/5/20 16:55,,1,3,,,1,1,,,,,,,1,,,,,,,2,,,,4,4,,,,,,,7,,,8,4,2,1,2,1,1,3,1,,,,,,,,,2,,,,,,,,10,,,,,,,,,0,1,1,2,,2,2,3,1,2,2,1,,3,,,,,,,,,,3,,,,,1,1
87881447,utep,,,11/5/20 16:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881451,utep,,,11/5/20 16:55,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881460,utep,,,11/5/20 16:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881486,utep,,,11/5/20 16:57,,1,2,2,1,1,1,,,,,,,,2,,,,,1,,,,,1,4,,,,,,,7,,,1,3,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,1,,,,,,,2,2,1,2,1,1,1,1,2,3,1,2,,,5,,,,,,,,,,5,,,1,
87881489,utep,,,11/5/20 16:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881528,utep,,,11/5/20 16:58,,1,2,2,1,1,1,,,,,,,,2,,,,,1,,,,,4,2,,,,,5,,,,,6,2,2,2,,2,1,2,1,,,,,,,,,1,,,,,,,,,,0,1,,,,,,,1,2,2,,2,2,1,2,1,2,,2,,,,,,8,,,,,3,,5,6,,2,
87881531,utep,,,11/5/20 16:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881536,utep,,,11/5/20 16:59,,1,3,,,1,1,,,,,,,1,,,,,,,2,,,,4,3,,,,4,,,,,,1,4,2,2,,2,1,2,2,,,7,,,,,1,2,,,,,,,,,,0,1,,3,,,,,1,1,2,,2,2,2,1,2,2,,2,,4,,,,,,,,,3,4,5,6,,1,
87881539,utep,,,11/5/20 16:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881559,utep,,,11/5/20 16:59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881598,utep,,,11/5/20 17:01,,1,2,2,1,1,1,,,,,,,1,,,,,,,2,,,,7,4,,,,4,,,,,,1,3,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,1,,,,,,,1,1,2,,2,2,2,1,2,3,,2,,,,,,8,,,,2,3,,5,6,,4,
87881601,utep,,,11/5/20 17:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881610,utep,,,11/5/20 17:01,,2,1,2,2,1,1,,,,,,,1,,,,,,,2,,,,5,5,,2,,,,,,,,1,4,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,1,,,,,,,1,1,2,,2,2,3,1,2,3,,2,,,,,,,,,,2,3,,5,6,,3,
87881617,utep,,,11/5/20 17:02,,2,2,1,1,1,1,,,,,,,1,,,,,,,2,,,,1,7,,2,,,,,,,,1,4,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,,,3,,,,,1,1,2,,2,2,3,2,2,3,,,,,,,,,,10,,,,,,,7,4,
87881620,utep,,,11/5/20 17:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881635,utep,,,11/5/20 17:03,,1,3,,,1,1,,,,,,,1,,,,,,,2,,,,4,4,1,,,,,,,,,1,3,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,1,,3,,,,,2,2,2,,2,2,3,2,2,2,,,3,4,,,,,,,,,,,5,6,,2,
87881636,utep,,,11/5/20 17:03,,1,3,,,1,,,,,,6,,,2,,,,,1,,,,,11,5,,,,,5,,,,,1,4,2,2,,1,1,2,1,,,,,,,,,2,,,,,,,7,,,,,,,,,,0,1,2,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,
87881639,utep,,,11/5/20 17:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881641,utep,,,11/5/20 17:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881649,utep,,,11/5/20 17:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881651,utep,,,11/5/20 17:03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881663,utep,,,11/5/20 17:04,,1,1,2,2,1,1,,,,,,,1,,,,,,,2,,,,1,5,,2,,,,,,,,1,4,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,,,3,,,,,2,2,1,2,1,1,3,2,2,3,1,2,,,5,,,,,,,,,,,,7,2,
87881666,utep,,,11/5/20 17:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881692,utep,,,11/5/20 17:06,,1,1,2,2,1,1,,,,,,,1,,,,,,,2,,,,7,5,1,,,,,,,,,1,2,2,1,2,1,1,2,1,,,,,,,,,2,,,,,,,,,,0,,,3,,,,,2,3,1,2,1,1,3,2,2,3,1,,3,,,,,8,,,1,,3,4,,6,,3,
87881695,utep,,,11/5/20 17:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881697,utep,,,11/5/20 17:06,,1,2,2,1,1,1,,,,,,,,2,,,,,1,,,,,8,3,,,,,5,,,,,1,4,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,7,,8,,1,,3,,,,,2,2,1,3,1,1,2,2,1,3,1,2,,4,,,,,,,,,3,,,6,,4,1
87881701,utep,,,11/5/20 17:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881705,utep,,,11/5/20 17:06,,2,3,,,1,,,,4,,6,,1,,,,,,,2,,,,1,4,,,3,,,,,,,3,3,2,2,,2,1,2,1,,,,,,,,,2,,,,4,,,,,,,1,,,,,,,1,2,2,,2,2,2,2,2,2,,,3,,,,,8,9,,,,,,,,7,4,
87881706,utep,,,11/5/20 17:06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881707,utep,,,11/5/20 17:06,,1,3,,,1,1,,,4,,,,1,,,,,,,2,,,,1,1,,,,,5,,,,,0,1,2,2,,2,1,1,1,,,,,,,,,2,,,,,,,,,,0,1,,,,,,,3,3,1,1,1,1,3,2,2,2,,,3,,,,,,,,,,3,,,6,,2,
87881711,utep,,,11/5/20 17:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881713,utep,,,11/5/20 17:07,,2,1,2,2,1,1,,,,,,,1,,,,,,,,,,5,3,4,,2,,,,,,,,1,2,1,,,1,1,3,2,,2,,,,,,1,2,,,,,,,,,,0,,,,,,,0,1,1,2,,2,2,2,2,2,3,,2,,,,,,,,,,,,,,,7,4,
87881719,utep,,,11/5/20 17:07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881736,utep,,,11/5/20 17:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881743,utep,,,11/5/20 17:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881750,utep,,,11/5/20 17:09,,1,2,2,1,1,1,,,,,,,,2,,,,,1,,,,,2,3,,,3,,,,,,,1,2,2,2,,2,1,2,1,,,,,,,,,2,,,,4,,,,,,,1,,,,,,,3,3,1,2,1,1,1,1,2,3,,2,,,,,,,,,,,,,,6,,3,
87881753,utep,,,11/5/20 17:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881764,utep,,,11/5/20 17:09,,2,1,2,2,1,1,,,,,,,1,,,,,,,2,,,,5,3,,,,,5,,,,,8,4,1,,,1,1,3,1,,,,,,,,,2,,,,,,,,,,0,,,3,,,,,1,1,2,,2,2,3,2,2,3,,2,,,,,,,,,,,3,,,,,2,
87881765,utep,,,11/5/20 17:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881774,utep,,,11/5/20 17:10,,1,1,2,2,1,1,,,,,,,1,,,,,,,2,,,,4,3,,,,,5,,,,,0,3,2,1,2,1,1,2,1,,,,,,,,,2,1,,,,,,,,,,1,,,,,,,3,2,1,1,1,2,3,2,2,3,,,3,,,,,,,,,,,,5,,,2,1
87881775,utep,,,11/5/20 17:10,,2,3,,,1,1,,,,,,,1,,,,,,,2,,,,6,4,,,,,,6,,,,1,4,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,10,,,1,,3,,,,,2,2,1,3,1,1,2,2,1,3,1,2,,,,,,,,,1,,,,,6,,4,
87881781,utep,,,11/5/20 17:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881782,utep,,,11/5/20 17:10,,1,3,,,1,,,,,,6,,,2,,,,,1,,,,,10,6,,2,,,,,,,,1,4,2,2,,1,1,2,1,,,,,,,,,2,,,,,5,,7,,8,,,,,,,,0,1,1,2,,2,2,2,2,2,2,,,,,,,,,,10,,2,,,,,,4,1
87881783,utep,,,11/5/20 17:10,,1,3,,,1,,,3,,,,,,2,,,,,1,,,,,4,4,,,3,,,,,,,1,3,2,1,3,1,1,2,1,,,,,,,,,2,,,,,,,,,,0,1,,,,,,,2,2,1,2,1,2,2,1,2,3,,2,,,,6,,,,,,,3,4,5,6,7,3,
87881785,utep,,,11/5/20 17:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881788,utep,,,11/5/20 17:11,,1,2,2,1,1,1,,,,,,,1,,,,,,,2,,,,11,2,1,,,,,,,,,1,4,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,,,,,,,0,1,1,2,,2,2,3,1,1,2,1,2,,,,,,,,,,,,,5,6,,4,
87881790,utep,,,11/5/20 17:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881794,utep,,,11/5/20 17:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881803,utep,,,11/5/20 17:11,,1,3,,,1,1,,,,,,,1,,,,,,,2,,,,2,4,,,,,5,,,,,1,3,1,,,1,1,3,1,,,,,,,,,2,,,,,,,7,,,,1,2,3,,,,,2,3,1,2,1,2,1,1,2,3,1,2,,,,,,8,,,,,,4,,6,,1,
87881805,utep,,,11/5/20 17:11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881814,utep,,,11/5/20 17:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881815,utep,,,11/5/20 17:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881816,utep,,,11/5/20 17:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881817,utep,,,11/5/20 17:13,,1,3,,,1,,,,,,6,,1,,,,,,,2,,,,6,2,,,,,5,,,,,1,3,2,2,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881821,utep,,,11/5/20 17:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881832,utep,,,11/5/20 17:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881835,utep,,,11/5/20 17:14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881844,utep,,,11/5/20 17:14,,1,1,2,1,1,1,,,,,6,,1,,,,,,,2,,,,3,6,,,3,,,,,,,1,4,2,2,,2,1,3,1,,,,,,,,,1,,,,,,,,,,0,,,,,5,,,1,1,2,,2,2,3,2,2,2,,2,3,,,,,,,,1,2,3,,,6,,1,1
87881847,utep,,,11/5/20 17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881850,utep,,,11/5/20 17:15,,1,3,,,1,1,,,,,,,1,,,,,,,2,,,,1,2,,,,4,,,,,,1,3,2,1,1,1,1,3,1,,,,,,,,,2,1,,,4,,,,,,,1,,,4,,,,3,2,2,,1,2,2,3,3,2,,,3,,5,,,,,,,,,,,6,,1,
87881864,utep,,,11/5/20 17:16,,1,2,2,1,1,1,,,,,,7,,2,,,,,1,,,,,2,4,,,,,,6,,,,1,3,2,1,2,1,1,2,2,,,,,,,6,1,1,,,,,,,,,,0,,,,,5,,,2,2,1,2,1,1,3,3,2,2,1,2,3,,5,,,8,,,1,,,,,6,,3,1
87881865,utep,,,11/5/20 17:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881867,utep,,,11/5/20 17:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881874,utep,,,11/5/20 17:16,,1,2,1,1,1,1,,,,,,,1,,,,,,,2,,,,1,2,,,,,,,7,,,1,3,2,1,1,2,1,2,1,,,,,,,,,1,,,,,,,,,,0,1,,,,,,,2,2,2,,2,2,3,2,2,2,,,3,,,,,,,,,,3,,,,,2,
87881878,utep,,,11/5/20 17:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881882,utep,,,11/5/20 17:17,,2,2,2,2,1,1,,,,,,,1,,,,,,,2,,,,2,4,,,3,,,,,,,0,4,2,1,1,1,1,2,1,,,,,,,,,2,,,,,,,,,,0,,,,,,,0,1,1,2,,2,2,2,1,1,3,,,,,,,,,,10,1,,,,5,,,1,1
87881888,utep,,,11/5/20 17:17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881900,utep,,,11/5/20 17:18,,2,3,,,1,1,,,,,,,1,,,,,,,2,,,,1,3,,,,,5,,,,,2,4,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,1,,,,,,,1,1,2,,2,2,2,2,2,2,,2,3,,,,,,,,,,,,,,7,4,
87881904,utep,,,11/5/20 17:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881906,utep,,,11/5/20 17:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881909,utep,,,11/5/20 17:18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881940,utep,,,11/5/20 17:21,,1,3,,,1,1,,,,,6,,,2,,,,,1,,,,,7,3,,,,,5,,,,,3,3,2,2,,2,1,2,1,,,,,,,,,1,,,,,,,,,,0,1,,,,,,,1,1,2,,2,2,3,2,2,2,,2,,,,,,,,,,,,,,6,,1,
87881946,utep,,,11/5/20 17:21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881951,utep,,,11/5/20 17:22,,1,1,2,2,1,1,,,,,,,1,,,,,,,2,,,,3,4,1,,,,,,,,,1,1,2,2,,2,1,2,1,,,,,,,,,1,,,,,,,,,,0,1,,3,,,,,3,3,1,2,2,1,2,1,1,3,,,,,,,,8,,,,,,,,,7,1,1
87881953,utep,,,11/5/20 17:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881956,utep,,,11/5/20 17:22,,1,3,,,1,1,,,,,6,,1,,,,,,,2,,,,1,1,,,,,5,,,,,1,1,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,1,,,,,,,1,1,2,,2,2,1,2,3,1,,,,,,,,8,9,,,2,3,,5,6,,4,
87881957,utep,,,11/5/20 17:22,,1,3,,,1,1,,,,,,,1,,,,,,,2,,,,6,1,,,,,,6,,,,3,4,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,,,,,5,,,1,1,2,,1,2,2,1,2,2,,,,,,,,8,,,,,,,,6,,2,1
87881959,utep,,,11/5/20 17:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881964,utep,,,11/5/20 17:22,,2,3,,,1,1,,,,,,,1,,,,,,,2,,,,6,4,,,,,,6,,,,1,3,2,2,,2,1,2,1,,,,,,,,,2,,,,,,,,,,0,1,,,,,,,1,2,2,,2,2,3,2,1,2,,,,,,,,,,10,1,,3,,5,6,,2,
87881965,utep,,,11/5/20 17:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87881969,utep,,,11/5/20 17:23,,1,2,2,1,1,,,3,,,,,1,,,,,,,2,,,,3,6,,,3,,,,,,,7,4,2,1,2,1,1,2,1,,,,,,,,,2,,,3,,,,,,,,,,,,,,0,1,1,1,2,1,2,3,2,2,2,,,,4,,,,,,,,,,,,,7,1,
